date,location,customer_count
2023-02-06,Meama Space • East Point,164
2023-02-06,Meama Collect • Gori,211
2023-02-06,Meama Collect • Beliashvili,422
2023-02-06,Meama Collect • Abashidze,311
2023-02-06,Meama Collect • Rustavi,175
2023-02-06,Meama Collect • Sheni Saxli Jiqia,420
2023-02-06,Meama Collect • Paliashvili Street,237
2023-02-06,Meama Collect • Abashidze Street,81
2023-02-06,Meama Collect • Kartozia Street,344
2023-02-06,Meama Collect • Bukia Garden,311
2023-02-06,Meama Collect • Batumi,282
2023-02-06,Meama Collect • Digomi,200
2023-02-06,Meama Collect • Lisi,308
2023-02-06,Meama Collect • Turtle Lake,280
2023-02-06,Meama Collect • Dedaena,133
2023-02-07,Meama Space • Tbilisi Mall,408
2023-02-07,Meama Space • City Mall,410
2023-02-07,Meama Space • East Point,138
2023-02-07,Meama Collect • Gori,161
2023-02-07,Meama Collect • Beliashvili,93
2023-02-07,Meama Collect • Abashidze,135
2023-02-07,Meama Collect • Rustavi,119
2023-02-07,Meama Collect • Sheni Saxli Jiqia,53
2023-02-07,Meama Collect • Paliashvili Street,254
2023-02-07,Meama Collect • Abashidze Street,194
2023-02-07,Meama Collect • Kartozia Street,88
2023-02-07,Meama Collect • Bukia Garden,104
2023-02-07,Meama Collect • Batumi,431
2023-02-07,Meama Collect • Digomi,72
2023-02-07,Meama Collect • Lisi,265
2023-02-07,Meama Collect • Turtle Lake,104
2023-02-07,Meama Collect • Dedaena,282
2023-02-08,Meama Space • Tbilisi Mall,157
2023-02-08,Meama Space • City Mall,431
2023-02-08,Meama Space • East Point,431
2023-02-08,Meama Collect • Gori,236
2023-02-08,Meama Collect • Beliashvili,301
2023-02-08,Meama Collect • Abashidze,162
2023-02-08,Meama Collect • Rustavi,473
2023-02-08,Meama Collect • Sheni Saxli Jiqia,370
2023-02-08,Meama Collect • Paliashvili Street,167
2023-02-08,Meama Collect • Abashidze Street,76
2023-02-08,Meama Collect • Kartozia Street,220
2023-02-08,Meama Collect • Bukia Garden,78
2023-02-08,Meama Collect • Batumi,283
2023-02-08,Meama Collect • Digomi,368
2023-02-08,Meama Collect • Lisi,367
2023-02-08,Meama Collect • Turtle Lake,443
2023-02-08,Meama Collect • Dedaena,103
2023-02-09,Meama Space • Tbilisi Mall,372
2023-02-09,Meama Space • City Mall,207
2023-02-09,Meama Space • East Point,373
2023-02-09,Meama Collect • Gori,315
2023-02-09,Meama Collect • Beliashvili,434
2023-02-09,Meama Collect • Abashidze,153
2023-02-09,Meama Collect • Rustavi,129
2023-02-09,Meama Collect • Sheni Saxli Jiqia,57
2023-02-09,Meama Collect • Paliashvili Street,298
2023-02-09,Meama Collect • Abashidze Street,110
2023-02-09,Meama Collect • Kartozia Street,148
2023-02-09,Meama Collect • Bukia Garden,269
2023-02-09,Meama Collect • Batumi,130
2023-02-09,Meama Collect • Digomi,354
2023-02-09,Meama Collect • Lisi,208
2023-02-09,Meama Collect • Turtle Lake,228
2023-02-09,Meama Collect • Dedaena,252
2023-02-10,Meama Space • Tbilisi Mall,302
2023-02-10,Meama Space • City Mall,58
2023-02-10,Meama Space • East Point,94
2023-02-10,Meama Collect • Gori,315
2023-02-10,Meama Collect • Beliashvili,79
2023-02-10,Meama Collect • Abashidze,260
2023-02-10,Meama Collect • Rustavi,252
2023-02-10,Meama Collect • Sheni Saxli Jiqia,439
2023-02-10,Meama Collect • Paliashvili Street,51
2023-02-10,Meama Collect • Abashidze Street,285
2023-02-10,Meama Collect • Kartozia Street,343
2023-02-10,Meama Collect • Bukia Garden,245
2023-02-10,Meama Collect • Batumi,297
2023-02-10,Meama Collect • Digomi,225
2023-02-10,Meama Collect • Lisi,193
2023-02-10,Meama Collect • Turtle Lake,137
2023-02-10,Meama Collect • Dedaena,353
2023-02-11,Meama Space • Tbilisi Mall,407
2023-02-11,Meama Space • City Mall,351
2023-02-11,Meama Space • East Point,246
2023-02-11,Meama Collect • Gori,103
2023-02-11,Meama Collect • Beliashvili,209
2023-02-11,Meama Collect • Abashidze,383
2023-02-11,Meama Collect • Rustavi,453
2023-02-11,Meama Collect • Sheni Saxli Jiqia,433
2023-02-11,Meama Collect • Paliashvili Street,419
2023-02-11,Meama Collect • Abashidze Street,327
2023-02-11,Meama Collect • Kartozia Street,158
2023-02-11,Meama Collect • Bukia Garden,204
2023-02-11,Meama Collect • Batumi,451
2023-02-11,Meama Collect • Digomi,385
2023-02-11,Meama Collect • Lisi,208
2023-02-11,Meama Collect • Turtle Lake,148
2023-02-11,Meama Collect • Dedaena,327
2023-02-12,Meama Space • Tbilisi Mall,144
2023-02-12,Meama Space • City Mall,337
2023-02-12,Meama Space • East Point,55
2023-02-12,Meama Collect • Gori,109
2023-02-12,Meama Collect • Beliashvili,422
2023-02-12,Meama Collect • Abashidze,92
2023-02-12,Meama Collect • Rustavi,218
2023-02-12,Meama Collect • Sheni Saxli Jiqia,133
2023-02-12,Meama Collect • Paliashvili Street,77
2023-02-12,Meama Collect • Abashidze Street,426
2023-02-12,Meama Collect • Kartozia Street,249
2023-02-12,Meama Collect • Bukia Garden,132
2023-02-12,Meama Collect • Batumi,497
2023-02-12,Meama Collect • Digomi,210
2023-02-12,Meama Collect • Lisi,57
2023-02-12,Meama Collect • Turtle Lake,167
2023-02-12,Meama Collect • Dedaena,342
2023-02-13,Meama Space • Tbilisi Mall,379
2023-02-13,Meama Space • City Mall,277
2023-02-13,Meama Space • East Point,249
2023-02-13,Meama Collect • Gori,366
2023-02-13,Meama Collect • Beliashvili,195
2023-02-13,Meama Collect • Abashidze,61
2023-02-13,Meama Collect • Rustavi,360
2023-02-13,Meama Collect • Sheni Saxli Jiqia,134
2023-02-13,Meama Collect • Paliashvili Street,407
2023-02-13,Meama Collect • Abashidze Street,277
2023-02-13,Meama Collect • Kartozia Street,209
2023-02-13,Meama Collect • Bukia Garden,106
2023-02-13,Meama Collect • Batumi,319
2023-02-13,Meama Collect • Digomi,171
2023-02-13,Meama Collect • Lisi,152
2023-02-13,Meama Collect • Turtle Lake,500
2023-02-13,Meama Collect • Dedaena,51
2023-02-14,Meama Space • Tbilisi Mall,314
2023-02-14,Meama Space • City Mall,204
2023-02-14,Meama Space • East Point,463
2023-02-14,Meama Collect • Gori,204
2023-02-14,Meama Collect • Beliashvili,276
2023-02-14,Meama Collect • Abashidze,451
2023-02-14,Meama Collect • Rustavi,275
2023-02-14,Meama Collect • Sheni Saxli Jiqia,193
2023-02-14,Meama Collect • Paliashvili Street,489
2023-02-14,Meama Collect • Abashidze Street,193
2023-02-14,Meama Collect • Kartozia Street,374
2023-02-14,Meama Collect • Bukia Garden,442
2023-02-14,Meama Collect • Batumi,343
2023-02-14,Meama Collect • Digomi,98
2023-02-14,Meama Collect • Lisi,187
2023-02-14,Meama Collect • Turtle Lake,249
2023-02-14,Meama Collect • Dedaena,196
2023-02-15,Meama Space • Tbilisi Mall,367
2023-02-15,Meama Space • City Mall,157
2023-02-15,Meama Space • East Point,340
2023-02-15,Meama Collect • Gori,99
2023-02-15,Meama Collect • Beliashvili,212
2023-02-15,Meama Collect • Abashidze,91
2023-02-15,Meama Collect • Rustavi,329
2023-02-15,Meama Collect • Sheni Saxli Jiqia,266
2023-02-15,Meama Collect • Paliashvili Street,273
2023-02-15,Meama Collect • Abashidze Street,484
2023-02-15,Meama Collect • Kartozia Street,224
2023-02-15,Meama Collect • Bukia Garden,244
2023-02-15,Meama Collect • Batumi,260
2023-02-15,Meama Collect • Digomi,487
2023-02-15,Meama Collect • Lisi,447
2023-02-15,Meama Collect • Turtle Lake,334
2023-02-15,Meama Collect • Dedaena,390
2023-02-16,Meama Space • Tbilisi Mall,369
2023-02-16,Meama Space • City Mall,313
2023-02-16,Meama Space • East Point,282
2023-02-16,Meama Collect • Gori,442
2023-02-16,Meama Collect • Beliashvili,87
2023-02-16,Meama Collect • Abashidze,206
2023-02-16,Meama Collect • Rustavi,131
2023-02-16,Meama Collect • Sheni Saxli Jiqia,163
2023-02-16,Meama Collect • Paliashvili Street,295
2023-02-16,Meama Collect • Abashidze Street,276
2023-02-16,Meama Collect • Kartozia Street,356
2023-02-16,Meama Collect • Bukia Garden,303
2023-02-16,Meama Collect • Batumi,216
2023-02-16,Meama Collect • Digomi,456
2023-02-16,Meama Collect • Lisi,390
2023-02-16,Meama Collect • Turtle Lake,230
2023-02-16,Meama Collect • Dedaena,481
2023-02-17,Meama Space • Tbilisi Mall,142
2023-02-17,Meama Space • City Mall,437
2023-02-17,Meama Space • East Point,325
2023-02-17,Meama Collect • Gori,360
2023-02-17,Meama Collect • Beliashvili,264
2023-02-17,Meama Collect • Abashidze,302
2023-02-17,Meama Collect • Rustavi,208
2023-02-17,Meama Collect • Sheni Saxli Jiqia,77
2023-02-17,Meama Collect • Paliashvili Street,247
2023-02-17,Meama Collect • Abashidze Street,160
2023-02-17,Meama Collect • Kartozia Street,56
2023-02-17,Meama Collect • Bukia Garden,288
2023-02-17,Meama Collect • Batumi,426
2023-02-17,Meama Collect • Digomi,456
2023-02-17,Meama Collect • Lisi,268
2023-02-17,Meama Collect • Turtle Lake,133
2023-02-17,Meama Collect • Dedaena,310
2023-02-18,Meama Space • Tbilisi Mall,382
2023-02-18,Meama Space • City Mall,362
2023-02-18,Meama Space • East Point,195
2023-02-18,Meama Collect • Gori,405
2023-02-18,Meama Collect • Beliashvili,90
2023-02-18,Meama Collect • Abashidze,391
2023-02-18,Meama Collect • Rustavi,233
2023-02-18,Meama Collect • Sheni Saxli Jiqia,102
2023-02-18,Meama Collect • Paliashvili Street,218
2023-02-18,Meama Collect • Abashidze Street,327
2023-02-18,Meama Collect • Kartozia Street,210
2023-02-18,Meama Collect • Bukia Garden,195
2023-02-18,Meama Collect • Batumi,181
2023-02-18,Meama Collect • Digomi,413
2023-02-18,Meama Collect • Lisi,109
2023-02-18,Meama Collect • Turtle Lake,58
2023-02-18,Meama Collect • Dedaena,362
2023-02-19,Meama Space • Tbilisi Mall,86
2023-02-19,Meama Space • City Mall,440
2023-02-19,Meama Space • East Point,342
2023-02-19,Meama Collect • Gori,73
2023-02-19,Meama Collect • Beliashvili,337
2023-02-19,Meama Collect • Abashidze,64
2023-02-19,Meama Collect • Rustavi,302
2023-02-19,Meama Collect • Sheni Saxli Jiqia,146
2023-02-19,Meama Collect • Paliashvili Street,327
2023-02-19,Meama Collect • Abashidze Street,127
2023-02-19,Meama Collect • Kartozia Street,139
2023-02-19,Meama Collect • Bukia Garden,279
2023-02-19,Meama Collect • Batumi,280
2023-02-19,Meama Collect • Digomi,232
2023-02-19,Meama Collect • Lisi,113
2023-02-19,Meama Collect • Turtle Lake,265
2023-02-19,Meama Collect • Dedaena,413
2023-02-20,Meama Space • Tbilisi Mall,245
2023-02-20,Meama Space • City Mall,131
2023-02-20,Meama Space • East Point,277
2023-02-20,Meama Collect • Gori,134
2023-02-20,Meama Collect • Beliashvili,236
2023-02-20,Meama Collect • Abashidze,446
2023-02-20,Meama Collect • Rustavi,112
2023-02-20,Meama Collect • Sheni Saxli Jiqia,171
2023-02-20,Meama Collect • Paliashvili Street,155
2023-02-20,Meama Collect • Abashidze Street,223
2023-02-20,Meama Collect • Kartozia Street,376
2023-02-20,Meama Collect • Bukia Garden,491
2023-02-20,Meama Collect • Batumi,235
2023-02-20,Meama Collect • Digomi,489
2023-02-20,Meama Collect • Lisi,189
2023-02-20,Meama Collect • Turtle Lake,472
2023-02-20,Meama Collect • Dedaena,415
2023-02-21,Meama Space • Tbilisi Mall,353
2023-02-21,Meama Space • City Mall,446
2023-02-21,Meama Space • East Point,122
2023-02-21,Meama Collect • Gori,413
2023-02-21,Meama Collect • Beliashvili,92
2023-02-21,Meama Collect • Abashidze,294
2023-02-21,Meama Collect • Rustavi,354
2023-02-21,Meama Collect • Sheni Saxli Jiqia,145
2023-02-21,Meama Collect • Paliashvili Street,229
2023-02-21,Meama Collect • Abashidze Street,329
2023-02-21,Meama Collect • Kartozia Street,83
2023-02-21,Meama Collect • Bukia Garden,415
2023-02-21,Meama Collect • Batumi,50
2023-02-21,Meama Collect • Digomi,97
2023-02-21,Meama Collect • Lisi,264
2023-02-21,Meama Collect • Turtle Lake,72
2023-02-21,Meama Collect • Dedaena,59
2023-02-22,Meama Space • Tbilisi Mall,434
2023-02-22,Meama Space • City Mall,344
2023-02-22,Meama Space • East Point,251
2023-02-22,Meama Collect • Gori,338
2023-02-22,Meama Collect • Beliashvili,442
2023-02-22,Meama Collect • Abashidze,68
2023-02-22,Meama Collect • Rustavi,393
2023-02-22,Meama Collect • Sheni Saxli Jiqia,378
2023-02-22,Meama Collect • Paliashvili Street,410
2023-02-22,Meama Collect • Abashidze Street,144
2023-02-22,Meama Collect • Kartozia Street,430
2023-02-22,Meama Collect • Bukia Garden,256
2023-02-22,Meama Collect • Batumi,56
2023-02-22,Meama Collect • Digomi,494
2023-02-22,Meama Collect • Lisi,268
2023-02-22,Meama Collect • Turtle Lake,313
2023-02-22,Meama Collect • Dedaena,416
2023-02-23,Meama Space • Tbilisi Mall,159
2023-02-23,Meama Space • City Mall,230
2023-02-23,Meama Space • East Point,106
2023-02-23,Meama Collect • Gori,313
2023-02-23,Meama Collect • Beliashvili,110
2023-02-23,Meama Collect • Abashidze,218
2023-02-23,Meama Collect • Rustavi,192
2023-02-23,Meama Collect • Sheni Saxli Jiqia,100
2023-02-23,Meama Collect • Paliashvili Street,341
2023-02-23,Meama Collect • Abashidze Street,262
2023-02-23,Meama Collect • Kartozia Street,455
2023-02-23,Meama Collect • Bukia Garden,69
2023-02-23,Meama Collect • Batumi,133
2023-02-23,Meama Collect • Digomi,431
2023-02-23,Meama Collect • Lisi,130
2023-02-23,Meama Collect • Turtle Lake,395
2023-02-23,Meama Collect • Dedaena,388
2023-02-24,Meama Space • Tbilisi Mall,425
2023-02-24,Meama Space • City Mall,259
2023-02-24,Meama Space • East Point,264
2023-02-24,Meama Collect • Gori,275
2023-02-24,Meama Collect • Beliashvili,91
2023-02-24,Meama Collect • Abashidze,176
2023-02-24,Meama Collect • Rustavi,471
2023-02-24,Meama Collect • Sheni Saxli Jiqia,398
2023-02-24,Meama Collect • Paliashvili Street,384
2023-02-24,Meama Collect • Abashidze Street,120
2023-02-24,Meama Collect • Kartozia Street,52
2023-02-24,Meama Collect • Bukia Garden,146
2023-02-24,Meama Collect • Batumi,80
2023-02-24,Meama Collect • Digomi,202
2023-02-24,Meama Collect • Lisi,354
2023-02-24,Meama Collect • Turtle Lake,447
2023-02-24,Meama Collect • Dedaena,61
2023-02-25,Meama Space • Tbilisi Mall,261
2023-02-25,Meama Space • City Mall,127
2023-02-25,Meama Space • East Point,299
2023-02-25,Meama Collect • Gori,286
2023-02-25,Meama Collect • Beliashvili,55
2023-02-25,Meama Collect • Abashidze,434
2023-02-25,Meama Collect • Rustavi,199
2023-02-25,Meama Collect • Sheni Saxli Jiqia,265
2023-02-25,Meama Collect • Paliashvili Street,242
2023-02-25,Meama Collect • Abashidze Street,235
2023-02-25,Meama Collect • Kartozia Street,140
2023-02-25,Meama Collect • Bukia Garden,109
2023-02-25,Meama Collect • Batumi,348
2023-02-25,Meama Collect • Digomi,57
2023-02-25,Meama Collect • Lisi,188
2023-02-25,Meama Collect • Turtle Lake,185
2023-02-25,Meama Collect • Dedaena,408
2023-02-26,Meama Space • Tbilisi Mall,114
2023-02-26,Meama Space • City Mall,489
2023-02-26,Meama Space • East Point,93
2023-02-26,Meama Collect • Gori,52
2023-02-26,Meama Collect • Beliashvili,406
2023-02-26,Meama Collect • Abashidze,161
2023-02-26,Meama Collect • Rustavi,421
2023-02-26,Meama Collect • Sheni Saxli Jiqia,120
2023-02-26,Meama Collect • Paliashvili Street,297
2023-02-26,Meama Collect • Abashidze Street,352
2023-02-26,Meama Collect • Kartozia Street,118
2023-02-26,Meama Collect • Bukia Garden,219
2023-02-26,Meama Collect • Batumi,352
2023-02-26,Meama Collect • Digomi,180
2023-02-26,Meama Collect • Lisi,137
2023-02-26,Meama Collect • Turtle Lake,287
2023-02-26,Meama Collect • Dedaena,384
2023-02-27,Meama Space • Tbilisi Mall,500
2023-02-27,Meama Space • City Mall,256
2023-02-27,Meama Space • East Point,104
2023-02-27,Meama Collect • Gori,375
2023-02-27,Meama Collect • Beliashvili,277
2023-02-27,Meama Collect • Abashidze,491
2023-02-27,Meama Collect • Rustavi,304
2023-02-27,Meama Collect • Sheni Saxli Jiqia,102
2023-02-27,Meama Collect • Paliashvili Street,463
2023-02-27,Meama Collect • Abashidze Street,360
2023-02-27,Meama Collect • Kartozia Street,279
2023-02-27,Meama Collect • Bukia Garden,113
2023-02-27,Meama Collect • Batumi,291
2023-02-27,Meama Collect • Digomi,53
2023-02-27,Meama Collect • Lisi,314
2023-02-27,Meama Collect • Turtle Lake,184
2023-02-27,Meama Collect • Dedaena,347
2023-02-28,Meama Space • Tbilisi Mall,430
2023-02-28,Meama Space • City Mall,317
2023-02-28,Meama Space • East Point,215
2023-02-28,Meama Collect • Gori,67
2023-02-28,Meama Collect • Beliashvili,232
2023-02-28,Meama Collect • Abashidze,82
2023-02-28,Meama Collect • Rustavi,442
2023-02-28,Meama Collect • Sheni Saxli Jiqia,496
2023-02-28,Meama Collect • Paliashvili Street,334
2023-02-28,Meama Collect • Abashidze Street,215
2023-02-28,Meama Collect • Kartozia Street,454
2023-02-28,Meama Collect • Bukia Garden,341
2023-02-28,Meama Collect • Batumi,211
2023-02-28,Meama Collect • Digomi,209
2023-02-28,Meama Collect • Lisi,459
2023-02-28,Meama Collect • Turtle Lake,377
2023-02-28,Meama Collect • Dedaena,67
2023-03-01,Meama Space • Tbilisi Mall,380
2023-03-01,Meama Space • City Mall,100
2023-03-01,Meama Space • East Point,482
2023-03-01,Meama Collect • Gori,277
2023-03-01,Meama Collect • Beliashvili,231
2023-03-01,Meama Collect • Abashidze,269
2023-03-01,Meama Collect • Rustavi,211
2023-03-01,Meama Collect • Sheni Saxli Jiqia,196
2023-03-01,Meama Collect • Paliashvili Street,291
2023-03-01,Meama Collect • Abashidze Street,337
2023-03-01,Meama Collect • Kartozia Street,263
2023-03-01,Meama Collect • Bukia Garden,396
2023-03-01,Meama Collect • Batumi,363
2023-03-01,Meama Collect • Digomi,106
2023-03-01,Meama Collect • Lisi,471
2023-03-01,Meama Collect • Turtle Lake,406
2023-03-01,Meama Collect • Dedaena,233
2023-03-02,Meama Space • Tbilisi Mall,298
2023-03-02,Meama Space • City Mall,185
2023-03-02,Meama Space • East Point,300
2023-03-02,Meama Collect • Gori,377
2023-03-02,Meama Collect • Beliashvili,95
2023-03-02,Meama Collect • Abashidze,194
2023-03-02,Meama Collect • Rustavi,369
2023-03-02,Meama Collect • Sheni Saxli Jiqia,429
